FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,MEASURE,Misura,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2024,23.9,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2023,7,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2024,8,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2023,43.7,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2024,41.3,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2023,4,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2024,6,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2023,24.7,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2024,33.7,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,2023,1,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,2024,..,0,Il dato non raggiunge la metà della cifra minima considerata
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2023,4.5,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2024,1.1,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',AV14_FUMO_SIGAR,Numero medio di sigarette al giorno (persone di 14 anni e più),HSC,Per 100 persone con le stesse caratteristiche,2023,10.8,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',AV14_FUMO_SIGAR,Numero medio di sigarette al giorno (persone di 14 anni e più),HSC,Per 100 persone con le stesse caratteristiche,2024,10.7,,
A,Annuale,ITC3,Liguria,14_FUMO_SI,Persone di 14 anni e più per abitudine al fumo: fumatori,THV,Valori in migliaia,2023,245,,
A,Annuale,ITC3,Liguria,14_FUMO_SI,Persone di 14 anni e più per abitudine al fumo: fumatori,THV,Valori in migliaia,2024,249,,
A,Annuale,ITC3,Liguria,14_FUMO_SI,Persone di 14 anni e più per abitudine al fumo: fumatori,HSC,Per 100 persone con le stesse caratteristiche,2023,18.3,,
A,Annuale,ITC3,Liguria,14_FUMO_SI,Persone di 14 anni e più per abitudine al fumo: fumatori,HSC,Per 100 persone con le stesse caratteristiche,2024,18.5,,
A,Annuale,ITC3,Liguria,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,2023,350,,
A,Annuale,ITC3,Liguria,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,2024,349,,
A,Annuale,ITC3,Liguria,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2023,26,,
A,Annuale,ITC3,Liguria,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2024,25.8,,
A,Annuale,ITC3,Liguria,14_FUMO_NO,Persone di 14 anni e più per abitudine al fumo: non fumatori,THV,Valori in migliaia,2023,740,,
A,Annuale,ITC3,Liguria,14_FUMO_NO,Persone di 14 anni e più per abitudine al fumo: non fumatori,THV,Valori in migliaia,2024,735,,
A,Annuale,ITC3,Liguria,14_FUMO_NO,Persone di 14 anni e più per abitudine al fumo: non fumatori,HSC,Per 100 persone con le stesse caratteristiche,2023,55.1,,
A,Annuale,ITC3,Liguria,14_FUMO_NO,Persone di 14 anni e più per abitudine al fumo: non fumatori,HSC,Per 100 persone con le stesse caratteristiche,2024,54.4,,
A,Annuale,ITC3,Liguria,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2023,234,,
A,Annuale,ITC3,Liguria,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2024,239,,
A,Annuale,ITC3,Liguria,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,2023,95.6,,
A,Annuale,ITC3,Liguria,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,2024,95.9,,
A,Annuale,ITC3,Liguria,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,THV,Valori in migliaia,2023,65,,
A,Annuale,ITC3,Liguria,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,THV,Valori in migliaia,2024,63,,
A,Annuale,ITC3,Liguria,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2023,27.6,,
A,Annuale,ITC3,Liguria,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2024,26.3,,
A,Annuale,ITC3,Liguria,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2023,83,,
A,Annuale,ITC3,Liguria,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2024,93,,
A,Annuale,ITC3,Liguria,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2023,35.3,,
A,Annuale,ITC3,Liguria,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2024,38.8,,
A,Annuale,ITC3,Liguria,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2023,82,,
A,Annuale,ITC3,Liguria,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2024,78,,
A,Annuale,ITC3,Liguria,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2023,35,,
A,Annuale,ITC3,Liguria,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2024,32.6,,
A,Annuale,ITC3,Liguria,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,2023,5,,
A,Annuale,ITC3,Liguria,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,2024,6,,
A,Annuale,ITC3,Liguria,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2023,2,,
A,Annuale,ITC3,Liguria,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2024,2.4,,
A,Annuale,ITC3,Liguria,AV14_FUMO_SIGAR,Numero medio di sigarette al giorno (persone di 14 anni e più),HSC,Per 100 persone con le stesse caratteristiche,2023,10.7,,
A,Annuale,ITC3,Liguria,AV14_FUMO_SIGAR,Numero medio di sigarette al giorno (persone di 14 anni e più),HSC,Per 100 persone con le stesse caratteristiche,2024,10.7,,
A,Annuale,ITC4,Lombardia,14_FUMO_SI,Persone di 14 anni e più per abitudine al fumo: fumatori,THV,Valori in migliaia,2023,1766,,
A,Annuale,ITC4,Lombardia,14_FUMO_SI,Persone di 14 anni e più per abitudine al fumo: fumatori,THV,Valori in migliaia,2024,1848,,
A,Annuale,ITC4,Lombardia,14_FUMO_SI,Persone di 14 anni e più per abitudine al fumo: fumatori,HSC,Per 100 persone con le stesse caratteristiche,2023,20.2,,
A,Annuale,ITC4,Lombardia,14_FUMO_SI,Persone di 14 anni e più per abitudine al fumo: fumatori,HSC,Per 100 persone con le stesse caratteristiche,2024,21,,
A,Annuale,ITC4,Lombardia,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,2023,2247,,
A,Annuale,ITC4,Lombardia,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,2024,2027,,
A,Annuale,ITC4,Lombardia,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2023,25.8,,
A,Annuale,ITC4,Lombardia,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2024,23,,
A,Annuale,ITC4,Lombardia,14_FUMO_NO,Persone di 14 anni e più per abitudine al fumo: non fumatori,THV,Valori in migliaia,2023,4651,,
A,Annuale,ITC4,Lombardia,14_FUMO_NO,Persone di 14 anni e più per abitudine al fumo: non fumatori,THV,Valori in migliaia,2024,4823,,
A,Annuale,ITC4,Lombardia,14_FUMO_NO,Persone di 14 anni e più per abitudine al fumo: non fumatori,HSC,Per 100 persone con le stesse caratteristiche,2023,53.3,,
A,Annuale,ITC4,Lombardia,14_FUMO_NO,Persone di 14 anni e più per abitudine al fumo: non fumatori,HSC,Per 100 persone con le stesse caratteristiche,2024,54.7,,
A,Annuale,ITC4,Lombardia,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2023,1725,,
A,Annuale,ITC4,Lombardia,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2024,1794,,
A,Annuale,ITC4,Lombardia,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,2023,97.7,,
A,Annuale,ITC4,Lombardia,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,2024,97.1,,
A,Annuale,ITC4,Lombardia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,THV,Valori in migliaia,2023,520,,
A,Annuale,ITC4,Lombardia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,THV,Valori in migliaia,2024,488,,
A,Annuale,ITC4,Lombardia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2023,30.2,,
A,Annuale,ITC4,Lombardia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2024,27.2,,
A,Annuale,ITC4,Lombardia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2023,555,,
A,Annuale,ITC4,Lombardia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2024,693,,
A,Annuale,ITC4,Lombardia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2023,32.2,,
A,Annuale,ITC4,Lombardia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2024,38.6,,
A,Annuale,ITC4,Lombardia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2023,593,,
A,Annuale,ITC4,Lombardia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2024,576,,
A,Annuale,ITC4,Lombardia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2023,34.4,,
A,Annuale,ITC4,Lombardia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2024,32.1,,
A,Annuale,ITC4,Lombardia,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,2023,57,,
A,Annuale,ITC4,Lombardia,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,2024,36,,
A,Annuale,ITC4,Lombardia,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2023,3.3,,
A,Annuale,ITC4,Lombardia,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2024,2,,
A,Annuale,ITC4,Lombardia,AV14_FUMO_SIGAR,Numero medio di sigarette al giorno (persone di 14 anni e più),HSC,Per 100 persone con le stesse caratteristiche,2023,10.9,,
A,Annuale,ITC4,Lombardia,AV14_FUMO_SIGAR,Numero medio di sigarette al giorno (persone di 14 anni e più),HSC,Per 100 persone con le stesse caratteristiche,2024,10.4,,
A,Annuale,ITD,Nord-est,14_FUMO_SI,Persone di 14 anni e più per abitudine al fumo: fumatori,THV,Valori in migliaia,2023,1836,,
A,Annuale,ITD,Nord-est,14_FUMO_SI,Persone di 14 anni e più per abitudine al fumo: fumatori,THV,Valori in migliaia,2024,1813,,
A,Annuale,ITD,Nord-est,14_FUMO_SI,Persone di 14 anni e più per abitudine al fumo: fumatori,HSC,Per 100 persone con le stesse caratteristiche,2023,18.1,,
A,Annuale,ITD,Nord-est,14_FUMO_SI,Persone di 14 anni e più per abitudine al fumo: fumatori,HSC,Per 100 persone con le stesse caratteristiche,2024,17.8,,
A,Annuale,ITD,Nord-est,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,2023,2660,,
A,Annuale,ITD,Nord-est,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,2024,2556,,
A,Annuale,ITD,Nord-est,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2023,26.3,,
A,Annuale,ITD,Nord-est,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2024,25,,
A,Annuale,ITD,Nord-est,14_FUMO_NO,Persone di 14 anni e più per abitudine al fumo: non fumatori,THV,Valori in migliaia,2023,5526,,
A,Annuale,ITD,Nord-est,14_FUMO_NO,Persone di 14 anni e più per abitudine al fumo: non fumatori,THV,Valori in migliaia,2024,5701,,
A,Annuale,ITD,Nord-est,14_FUMO_NO,Persone di 14 anni e più per abitudine al fumo: non fumatori,HSC,Per 100 persone con le stesse caratteristiche,2023,54.6,,
A,Annuale,ITD,Nord-est,14_FUMO_NO,Persone di 14 anni e più per abitudine al fumo: non fumatori,HSC,Per 100 persone con le stesse caratteristiche,2024,55.9,,
A,Annuale,ITD,Nord-est,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2023,1781,,
A,Annuale,ITD,Nord-est,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,THV,Valori in migliaia,2024,1763,,
A,Annuale,ITD,Nord-est,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,2023,97,,
A,Annuale,ITD,Nord-est,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,2024,97.2,,
A,Annuale,ITD,Nord-est,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,THV,Valori in migliaia,2023,533,,
A,Annuale,ITD,Nord-est,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,THV,Valori in migliaia,2024,566,,
A,Annuale,ITD,Nord-est,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2023,29.9,,
A,Annuale,ITD,Nord-est,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2024,32.1,,
A,Annuale,ITD,Nord-est,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2023,694,,
A,Annuale,ITD,Nord-est,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2024,629,,
A,Annuale,ITD,Nord-est,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2023,38.9,,
A,Annuale,ITD,Nord-est,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2024,35.7,,
A,Annuale,ITD,Nord-est,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2023,497,,
A,Annuale,ITD,Nord-est,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2024,519,,
A,Annuale,ITD,Nord-est,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2023,27.9,,
A,Annuale,ITD,Nord-est,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2024,29.5,,
A,Annuale,ITD,Nord-est,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,2023,57,,
A,Annuale,ITD,Nord-est,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,2024,49,,
A,Annuale,ITD,Nord-est,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2023,3.2,,
A,Annuale,ITD,Nord-est,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2024,2.8,,
A,Annuale,ITD,Nord-est,AV14_FUMO_SIGAR,Numero medio di sigarette al giorno (persone di 14 anni e più),HSC,Per 100 persone con le stesse caratteristiche,2023,10.2,,
A,Annuale,ITD,Nord-est,AV14_FUMO_SIGAR,Numero medio di sigarette al giorno (persone di 14 anni e più),HSC,Per 100 persone con le stesse caratteristiche,2024,10.1,,
A,Annuale,ITDA,Trentino Alto Adige / Südtirol,14_FUMO_SI,Persone di 14 anni e più per abitudine al fumo: fumatori,THV,Valori in migliaia,2023,130,,
A,Annuale,ITDA,Trentino Alto Adige / Südtirol,14_FUMO_SI,Persone di 14 anni e più per abitudine al fumo: fumatori,THV,Valori in migliaia,2024,152,,
A,Annuale,ITDA,Trentino Alto Adige / Südtirol,14_FUMO_SI,Persone di 14 anni e più per abitudine al fumo: fumatori,HSC,Per 100 persone con le stesse caratteristiche,2023,14.1,,
A,Annuale,ITDA,Trentino Alto Adige / Südtirol,14_FUMO_SI,Persone di 14 anni e più per abitudine al fumo: fumatori,HSC,Per 100 persone con le stesse caratteristiche,2024,16.3,,
A,Annuale,ITDA,Trentino Alto Adige / Südtirol,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,2023,233,,
A,Annuale,ITDA,Trentino Alto Adige / Südtirol,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,2024,224,,
A,Annuale,ITDA,Trentino Alto Adige / Südtirol,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2023,25.3,,
A,Annuale,ITDA,Trentino Alto Adige / Südtirol,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2024,24.1,,
A,Annuale,ITDA,Trentino Alto Adige / Südtirol,14_FUMO_NO,Persone di 14 anni e più per abitudine al fumo: non fumatori,THV,Valori in migliaia,2023,548,,
A,Annuale,ITDA,Trentino Alto Adige / Südtirol,14_FUMO_NO,Persone di 14 anni e più per abitudine al fumo: non fumatori,THV,Valori in migliaia,2024,539,,
