FREQ,Frequenza,DATA_TYPE,Indicatore,MEASURE,Misura,SEX,Sesso,AGE,Età,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,2,Femmine,Y18-19,18-19 anni,2024,30,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,2,Femmine,Y20-24,20-24 anni,2023,113,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,2,Femmine,Y20-24,20-24 anni,2024,135,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,2,Femmine,Y25-34,25-34 anni,2023,500,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,2,Femmine,Y25-34,25-34 anni,2024,523,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,2,Femmine,Y35-44,35-44 anni,2023,739,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,2,Femmine,Y35-44,35-44 anni,2024,722,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,2,Femmine,Y45-54,45-54 anni,2023,853,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,2,Femmine,Y45-54,45-54 anni,2024,806,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,2,Femmine,Y55-59,55-59 anni,2023,566,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,2,Femmine,Y55-59,55-59 anni,2024,451,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,2,Femmine,Y60-64,60-64 anni,2023,562,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,2,Femmine,Y60-64,60-64 anni,2024,514,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,2,Femmine,Y65-74,65-74 anni,2023,949,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,2,Femmine,Y65-74,65-74 anni,2024,974,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,2,Femmine,Y_GE75,75 anni e più,2023,784,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,2,Femmine,Y_GE75,75 anni e più,2024,761,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,2,Femmine,Y_GE14,14 anni e più,2023,5151,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,2,Femmine,Y_GE14,14 anni e più,2024,4949,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,9,Totale,Y14-17,14-17 anni,2023,74,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,9,Totale,Y14-17,14-17 anni,2024,61,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,9,Totale,Y18-19,18-19 anni,2023,82,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,9,Totale,Y18-19,18-19 anni,2024,64,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,9,Totale,Y20-24,20-24 anni,2023,276,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,9,Totale,Y20-24,20-24 anni,2024,282,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,9,Totale,Y25-34,25-34 anni,2023,1014,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,9,Totale,Y25-34,25-34 anni,2024,1104,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,9,Totale,Y35-44,35-44 anni,2023,1614,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,9,Totale,Y35-44,35-44 anni,2024,1557,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,9,Totale,Y45-54,45-54 anni,2023,2107,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,9,Totale,Y45-54,45-54 anni,2024,2039,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,9,Totale,Y55-59,55-59 anni,2023,1320,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,9,Totale,Y55-59,55-59 anni,2024,1218,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,9,Totale,Y60-64,60-64 anni,2023,1319,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,9,Totale,Y60-64,60-64 anni,2024,1241,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,9,Totale,Y65-74,65-74 anni,2023,2505,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,9,Totale,Y65-74,65-74 anni,2024,2432,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,9,Totale,Y_GE75,75 anni e più,2023,2341,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,9,Totale,Y_GE75,75 anni e più,2024,2257,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,9,Totale,Y_GE14,14 anni e più,2023,12653,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,THV,Valori in migliaia,9,Totale,Y_GE14,14 anni e più,2024,12254,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y14-17,14-17 anni,2023,2.6,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y14-17,14-17 anni,2024,2.2,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y18-19,18-19 anni,2023,6.8,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y18-19,18-19 anni,2024,6,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y20-24,20-24 anni,2023,11,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y20-24,20-24 anni,2024,9.8,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y25-34,25-34 anni,2023,16.4,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y25-34,25-34 anni,2024,18.2,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y35-44,35-44 anni,2023,24.8,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y35-44,35-44 anni,2024,23.8,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y45-54,45-54 anni,2023,27.5,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y45-54,45-54 anni,2024,27.4,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y55-59,55-59 anni,2023,32.1,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y55-59,55-59 anni,2024,32.5,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y60-64,60-64 anni,2023,37.6,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y60-64,60-64 anni,2024,34.8,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y65-74,65-74 anni,2023,46.7,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y65-74,65-74 anni,2024,44.3,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y_GE75,75 anni e più,2023,54.1,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y_GE75,75 anni e più,2024,49.6,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y_GE14,14 anni e più,2023,29.9,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y_GE14,14 anni e più,2024,28.9,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y14-17,14-17 anni,2023,4,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y14-17,14-17 anni,2024,3,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y18-19,18-19 anni,2023,6.9,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y18-19,18-19 anni,2024,4.9,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y20-24,20-24 anni,2023,8,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y20-24,20-24 anni,2024,9.9,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y25-34,25-34 anni,2023,16.7,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y25-34,25-34 anni,2024,17.4,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y35-44,35-44 anni,2023,21,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y35-44,35-44 anni,2024,20.7,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y45-54,45-54 anni,2023,18.4,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y45-54,45-54 anni,2024,17.6,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y55-59,55-59 anni,2023,23,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y55-59,55-59 anni,2024,18.9,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y60-64,60-64 anni,2023,26.6,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y60-64,60-64 anni,2024,22.4,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y65-74,65-74 anni,2023,26.4,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y65-74,65-74 anni,2024,26.4,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE75,75 anni e più,2023,18.5,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE75,75 anni e più,2024,18,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE14,14 anni e più,2023,19.3,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE14,14 anni e più,2024,18.5,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y14-17,14-17 anni,2023,3.3,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y14-17,14-17 anni,2024,2.5,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y18-19,18-19 anni,2023,6.8,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y18-19,18-19 anni,2024,5.4,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y20-24,20-24 anni,2023,9.5,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y20-24,20-24 anni,2024,9.8,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y25-34,25-34 anni,2023,16.5,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y25-34,25-34 anni,2024,17.8,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y35-44,35-44 anni,2023,22.9,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y35-44,35-44 anni,2024,22.3,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y45-54,45-54 anni,2023,22.9,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y45-54,45-54 anni,2024,22.5,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y55-59,55-59 anni,2023,27.4,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y55-59,55-59 anni,2024,25.7,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y60-64,60-64 anni,2023,32,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y60-64,60-64 anni,2024,28.3,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y65-74,65-74 anni,2023,36.2,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y65-74,65-74 anni,2024,34.8,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y_GE75,75 anni e più,2023,32.9,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y_GE75,75 anni e più,2024,31.1,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y_GE14,14 anni e più,2023,24.5,,
A,Annuale,14_FUMO_EX,Persone di 14 anni e più per abitudine al fumo: ex fumatori,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y_GE14,14 anni e più,2024,23.5,,
A,Annuale,14_FUMO_NO,Persone di 14 anni e più per abitudine al fumo: non fumatori,THV,Valori in migliaia,1,Maschi,Y14-17,14-17 anni,2023,1095,,
A,Annuale,14_FUMO_NO,Persone di 14 anni e più per abitudine al fumo: non fumatori,THV,Valori in migliaia,1,Maschi,Y14-17,14-17 anni,2024,1136,,
A,Annuale,14_FUMO_NO,Persone di 14 anni e più per abitudine al fumo: non fumatori,THV,Valori in migliaia,1,Maschi,Y18-19,18-19 anni,2023,431,,
A,Annuale,14_FUMO_NO,Persone di 14 anni e più per abitudine al fumo: non fumatori,THV,Valori in migliaia,1,Maschi,Y18-19,18-19 anni,2024,408,,
A,Annuale,14_FUMO_NO,Persone di 14 anni e più per abitudine al fumo: non fumatori,THV,Valori in migliaia,1,Maschi,Y20-24,20-24 anni,2023,877,,
A,Annuale,14_FUMO_NO,Persone di 14 anni e più per abitudine al fumo: non fumatori,THV,Valori in migliaia,1,Maschi,Y20-24,20-24 anni,2024,861,,
A,Annuale,14_FUMO_NO,Persone di 14 anni e più per abitudine al fumo: non fumatori,THV,Valori in migliaia,1,Maschi,Y25-34,25-34 anni,2023,1534,,
A,Annuale,14_FUMO_NO,Persone di 14 anni e più per abitudine al fumo: non fumatori,THV,Valori in migliaia,1,Maschi,Y25-34,25-34 anni,2024,1575,,
A,Annuale,14_FUMO_NO,Persone di 14 anni e più per abitudine al fumo: non fumatori,THV,Valori in migliaia,1,Maschi,Y35-44,35-44 anni,2023,1545,,
A,Annuale,14_FUMO_NO,Persone di 14 anni e più per abitudine al fumo: non fumatori,THV,Valori in migliaia,1,Maschi,Y35-44,35-44 anni,2024,1510,,
A,Annuale,14_FUMO_NO,Persone di 14 anni e più per abitudine al fumo: non fumatori,THV,Valori in migliaia,1,Maschi,Y45-54,45-54 anni,2023,1997,,
A,Annuale,14_FUMO_NO,Persone di 14 anni e più per abitudine al fumo: non fumatori,THV,Valori in migliaia,1,Maschi,Y45-54,45-54 anni,2024,1967,,
A,Annuale,14_FUMO_NO,Persone di 14 anni e più per abitudine al fumo: non fumatori,THV,Valori in migliaia,1,Maschi,Y55-59,55-59 anni,2023,1035,,
A,Annuale,14_FUMO_NO,Persone di 14 anni e più per abitudine al fumo: non fumatori,THV,Valori in migliaia,1,Maschi,Y55-59,55-59 anni,2024,979,,
A,Annuale,14_FUMO_NO,Persone di 14 anni e più per abitudine al fumo: non fumatori,THV,Valori in migliaia,1,Maschi,Y60-64,60-64 anni,2023,837,,
A,Annuale,14_FUMO_NO,Persone di 14 anni e più per abitudine al fumo: non fumatori,THV,Valori in migliaia,1,Maschi,Y60-64,60-64 anni,2024,874,,
A,Annuale,14_FUMO_NO,Persone di 14 anni e più per abitudine al fumo: non fumatori,THV,Valori in migliaia,1,Maschi,Y65-74,65-74 anni,2023,1151,,
A,Annuale,14_FUMO_NO,Persone di 14 anni e più per abitudine al fumo: non fumatori,THV,Valori in migliaia,1,Maschi,Y65-74,65-74 anni,2024,1226,,
A,Annuale,14_FUMO_NO,Persone di 14 anni e più per abitudine al fumo: non fumatori,THV,Valori in migliaia,1,Maschi,Y_GE75,75 anni e più,2023,1114,,
A,Annuale,14_FUMO_NO,Persone di 14 anni e più per abitudine al fumo: non fumatori,THV,Valori in migliaia,1,Maschi,Y_GE75,75 anni e più,2024,1194,,
A,Annuale,14_FUMO_NO,Persone di 14 anni e più per abitudine al fumo: non fumatori,THV,Valori in migliaia,1,Maschi,Y_GE14,14 anni e più,2023,11615,,
A,Annuale,14_FUMO_NO,Persone di 14 anni e più per abitudine al fumo: non fumatori,THV,Valori in migliaia,1,Maschi,Y_GE14,14 anni e più,2024,11730,,
A,Annuale,14_FUMO_NO,Persone di 14 anni e più per abitudine al fumo: non fumatori,THV,Valori in migliaia,2,Femmine,Y14-17,14-17 anni,2023,945,,
